time,1day_active_users
2016-12-18 00:00:00-05:00,0.0
2016-12-19 00:00:00-05:00,0.0
2016-12-20 00:00:00-05:00,14696.0
2016-12-21 00:00:00-05:00,15056.0
2016-12-22 00:00:00-05:00,15477.0
2016-12-23 00:00:00-05:00,13287.0
2016-12-24 00:00:00-05:00,8604.0
2016-12-25 00:00:00-05:00,7707.0
2016-12-26 00:00:00-05:00,10706.0
2016-12-27 00:00:00-05:00,11554.0
2016-12-28 00:00:00-05:00,11421.0
2016-12-29 00:00:00-05:00,16904.42829827916
2016-12-30 00:00:00-05:00,10946.0
2016-12-31 00:00:00-05:00,8393.0
2017-01-01 00:00:00-05:00,10067.0
2017-01-02 00:00:00-05:00,12687.0
2017-01-03 00:00:00-05:00,15437.0
2017-01-04 00:00:00-05:00,14721.0
2017-01-05 00:00:00-05:00,14676.0
2017-01-06 00:00:00-05:00,16622.0
2017-01-07 00:00:00-05:00,11314.0
2017-01-08 00:00:00-05:00,14131.0
2017-01-09 00:00:00-05:00,16604.0
2017-01-10 00:00:00-05:00,17794.0
2017-01-11 00:00:00-05:00,17526.0
2017-01-12 00:00:00-05:00,17977.0
2017-01-13 00:00:00-05:00,17448.0
2017-01-14 00:00:00-05:00,13459.0
2017-01-15 00:00:00-05:00,13510.0
2017-01-16 00:00:00-05:00,17782.0
2017-01-17 00:00:00-05:00,20690.0
2017-01-18 00:00:00-05:00,20645.0
2017-01-19 00:00:00-05:00,20246.0
2017-01-20 00:00:00-05:00,19645.0
2017-01-21 00:00:00-05:00,15402.0
2017-01-22 00:00:00-05:00,16539.0
2017-01-23 00:00:00-05:00,20877.0
2017-01-24 00:00:00-05:00,20350.0
2017-01-25 00:00:00-05:00,20044.0
2017-01-26 00:00:00-05:00,19911.0
2017-01-27 00:00:00-05:00,19018.0
2017-01-28 00:00:00-05:00,15490.0
2017-01-29 00:00:00-05:00,16223.0
2017-01-30 00:00:00-05:00,20247.0
2017-01-31 00:00:00-05:00,19959.0
2017-02-01 00:00:00-05:00,19629.0
2017-02-02 00:00:00-05:00,19921.0
2017-02-03 00:00:00-05:00,18579.0
2017-02-04 00:00:00-05:00,14830.0
2017-02-05 00:00:00-05:00,15492.0
2017-02-06 00:00:00-05:00,20035.0
2017-02-07 00:00:00-05:00,20152.0
2017-02-08 00:00:00-05:00,19786.0
2017-02-09 00:00:00-05:00,19658.0
2017-02-10 00:00:00-05:00,18746.0
2017-02-11 00:00:00-05:00,14189.0
2017-02-12 00:00:00-05:00,15843.0
2017-02-13 00:00:00-05:00,20317.0
2017-02-14 00:00:00-05:00,19612.0
2017-02-15 00:00:00-05:00,19638.0
2017-02-16 00:00:00-05:00,19660.0
2017-02-17 00:00:00-05:00,18477.0
2017-02-18 00:00:00-05:00,14417.0
2017-02-19 00:00:00-05:00,15958.0
2017-02-20 00:00:00-05:00,19989.0
2017-02-21 00:00:00-05:00,19730.0
2017-02-22 00:00:00-05:00,19540.0
2017-02-23 00:00:00-05:00,19245.0
2017-02-24 00:00:00-05:00,18236.0
2017-02-25 00:00:00-05:00,14228.0
2017-02-26 00:00:00-05:00,16510.0
2017-02-27 00:00:00-05:00,19891.0
2017-02-28 00:00:00-05:00,20061.0
2017-03-01 00:00:00-05:00,19836.0
2017-03-02 00:00:00-05:00,19430.0
2017-03-03 00:00:00-05:00,18051.0
2017-03-04 00:00:00-05:00,14425.0
2017-03-06 00:00:00-05:00,20120.0
2017-03-07 00:00:00-05:00,20044.0
2017-03-08 00:00:00-05:00,19396.0
2017-03-09 00:00:00-05:00,0.0
2017-03-10 00:00:00-05:00,0.0
2017-03-11 00:00:00-05:00,0.0
2017-03-12 00:00:00-05:00,0.0
2017-03-14 00:00:00-04:00,0.0
2017-03-16 00:00:00-04:00,16421.0
2017-03-19 00:00:00-04:00,16904.42829827916
2017-03-20 00:00:00-04:00,20249.0
2017-03-21 00:00:00-04:00,20102.0
2017-03-22 00:00:00-04:00,19762.0
2017-03-23 00:00:00-04:00,19608.0
2017-03-24 00:00:00-04:00,17926.0
2017-03-25 00:00:00-04:00,13775.0
2017-03-26 00:00:00-04:00,15485.0
2017-03-27 00:00:00-04:00,20001.0
2017-03-28 00:00:00-04:00,20043.0
2017-03-29 00:00:00-04:00,19865.0
2017-03-30 00:00:00-04:00,19444.0
2017-03-31 00:00:00-04:00,18525.0
2017-04-01 00:00:00-04:00,13830.0
2017-04-02 00:00:00-04:00,15801.0
2017-04-03 00:00:00-04:00,20128.0
2017-04-04 00:00:00-04:00,20139.0
2017-04-05 00:00:00-04:00,19860.0
2017-04-06 00:00:00-04:00,20610.0
2017-04-07 00:00:00-04:00,18622.0
2017-04-08 00:00:00-04:00,13908.0
2017-04-09 00:00:00-04:00,15809.0
2017-04-10 00:00:00-04:00,20015.0
2017-04-11 00:00:00-04:00,19952.0
2017-04-12 00:00:00-04:00,20357.0
2017-04-13 00:00:00-04:00,19418.0
2017-04-14 00:00:00-04:00,14752.0
2017-04-15 00:00:00-04:00,14058.0
2017-04-16 00:00:00-04:00,15102.0
2017-04-17 00:00:00-04:00,20025.0
2017-04-18 00:00:00-04:00,20233.0
2017-04-19 00:00:00-04:00,20149.0
2017-04-20 00:00:00-04:00,19834.0
2017-04-21 00:00:00-04:00,18920.0
2017-04-22 00:00:00-04:00,14170.0
2017-04-23 00:00:00-04:00,16566.0
2017-04-24 00:00:00-04:00,20624.0
2017-04-25 00:00:00-04:00,20413.0
2017-04-26 00:00:00-04:00,20431.0
2017-04-27 00:00:00-04:00,20620.0
2017-04-28 00:00:00-04:00,18756.0
2017-04-29 00:00:00-04:00,14529.0
2017-04-30 00:00:00-04:00,16850.0
2017-05-01 00:00:00-04:00,20562.0
2017-05-02 00:00:00-04:00,19822.0
2017-05-03 00:00:00-04:00,20402.0
2017-05-04 00:00:00-04:00,19810.0
2017-05-05 00:00:00-04:00,18605.0
2017-05-06 00:00:00-04:00,14295.0
2017-05-07 00:00:00-04:00,15446.0
2017-05-08 00:00:00-04:00,19881.0
2017-05-09 00:00:00-04:00,19724.0
2017-05-10 00:00:00-04:00,19824.0
2017-05-11 00:00:00-04:00,18024.0
2017-05-12 00:00:00-04:00,17066.0
2017-05-13 00:00:00-04:00,12291.0
2017-05-14 00:00:00-04:00,13366.0
2017-05-15 00:00:00-04:00,16900.0
2017-05-16 00:00:00-04:00,16223.0
2017-05-17 00:00:00-04:00,16971.0
2017-05-18 00:00:00-04:00,16625.0
2017-05-19 00:00:00-04:00,15531.0
2017-05-20 00:00:00-04:00,11266.0
2017-05-21 00:00:00-04:00,11266.0
2017-05-22 00:00:00-04:00,16292.0
2017-05-23 00:00:00-04:00,15404.0
2017-05-24 00:00:00-04:00,15890.0
2017-05-25 00:00:00-04:00,15629.0
2017-05-26 00:00:00-04:00,15282.0
2017-05-27 00:00:00-04:00,10073.0
2017-05-28 00:00:00-04:00,10994.0
2017-05-29 00:00:00-04:00,12070.0
2017-05-30 00:00:00-04:00,15589.0
2017-05-31 00:00:00-04:00,15707.0
2017-06-01 00:00:00-04:00,16643.0
2017-06-02 00:00:00-04:00,15522.0
2017-06-03 00:00:00-04:00,10727.0
2017-06-04 00:00:00-04:00,11655.0
2017-06-05 00:00:00-04:00,15275.0
2017-06-06 00:00:00-04:00,14588.0
2017-06-07 00:00:00-04:00,15350.0
2017-06-08 00:00:00-04:00,15068.0
2017-06-09 00:00:00-04:00,14133.0
2017-06-10 00:00:00-04:00,11180.0
2017-06-11 00:00:00-04:00,11422.0
2017-06-12 00:00:00-04:00,14780.0
2017-06-13 00:00:00-04:00,15129.0
2017-06-14 00:00:00-04:00,14601.0
2017-06-15 00:00:00-04:00,14580.0
2017-06-16 00:00:00-04:00,13086.0
2017-06-17 00:00:00-04:00,10037.0
2017-06-18 00:00:00-04:00,10229.0
2017-06-19 00:00:00-04:00,14160.0
2017-06-20 00:00:00-04:00,15007.0
2017-06-21 00:00:00-04:00,15381.0
2017-06-22 00:00:00-04:00,14508.0
2017-06-23 00:00:00-04:00,0.0
2017-06-24 00:00:00-04:00,0.0
2017-06-25 00:00:00-04:00,0.0
2017-06-26 00:00:00-04:00,17608.0
2017-06-27 00:00:00-04:00,19807.0
2017-06-28 00:00:00-04:00,14861.0
2017-06-29 00:00:00-04:00,14730.0
2017-06-30 00:00:00-04:00,13994.0
2017-07-01 00:00:00-04:00,10514.0
2017-07-02 00:00:00-04:00,9943.0
2017-07-03 00:00:00-04:00,14016.0
2017-07-04 00:00:00-04:00,10901.0
2017-07-05 00:00:00-04:00,14580.0
2017-07-06 00:00:00-04:00,16175.0
2017-07-07 00:00:00-04:00,15156.0
2017-07-08 00:00:00-04:00,10114.0
2017-07-09 00:00:00-04:00,11180.0
2017-07-10 00:00:00-04:00,15339.0
2017-07-11 00:00:00-04:00,14254.0
2017-07-12 00:00:00-04:00,16407.0
2017-07-13 00:00:00-04:00,15385.0
2017-07-14 00:00:00-04:00,15426.0
2017-07-15 00:00:00-04:00,11408.0
2017-07-16 00:00:00-04:00,10831.0
2017-07-17 00:00:00-04:00,15426.0
2017-07-18 00:00:00-04:00,15843.0
2017-07-19 00:00:00-04:00,15449.0
2017-07-20 00:00:00-04:00,14351.0
2017-07-21 00:00:00-04:00,14499.0
2017-07-22 00:00:00-04:00,11236.0
2017-07-23 00:00:00-04:00,11668.0
2017-07-24 00:00:00-04:00,15939.0
2017-07-25 00:00:00-04:00,17293.0
2017-07-26 00:00:00-04:00,16054.0
2017-07-27 00:00:00-04:00,15797.0
2017-07-28 00:00:00-04:00,14405.0
2017-07-29 00:00:00-04:00,10543.0
2017-07-30 00:00:00-04:00,11530.0
2017-07-31 00:00:00-04:00,16362.0
2017-08-01 00:00:00-04:00,16661.0
2017-08-02 00:00:00-04:00,16444.0
2017-08-03 00:00:00-04:00,15338.0
2017-08-04 00:00:00-04:00,15976.0
2017-08-05 00:00:00-04:00,11041.0
2017-08-06 00:00:00-04:00,12621.0
2017-08-07 00:00:00-04:00,18741.0
2017-08-08 00:00:00-04:00,17971.0
2017-08-09 00:00:00-04:00,18548.0
2017-08-10 00:00:00-04:00,18761.0
2017-08-11 00:00:00-04:00,18143.0
2017-08-12 00:00:00-04:00,15216.0
2017-08-13 00:00:00-04:00,18028.0
2017-08-14 00:00:00-04:00,21967.0
2017-08-15 00:00:00-04:00,22286.0
2017-08-17 00:00:00-04:00,22076.0
2017-08-18 00:00:00-04:00,21011.0
2017-08-19 00:00:00-04:00,16807.0
2017-08-20 00:00:00-04:00,18142.0
2017-08-21 00:00:00-04:00,21963.0
2017-08-22 00:00:00-04:00,21803.0
2017-08-23 00:00:00-04:00,21623.0
2017-08-24 00:00:00-04:00,21372.0
2017-08-25 00:00:00-04:00,19935.0
2017-08-26 00:00:00-04:00,15434.0
2017-08-27 00:00:00-04:00,21010.0
2017-08-28 00:00:00-04:00,21711.0
2017-08-29 00:00:00-04:00,21086.0
2017-08-30 00:00:00-04:00,21070.0
2017-08-31 00:00:00-04:00,20756.0
2017-09-01 00:00:00-04:00,19691.0
2017-09-02 00:00:00-04:00,15062.0
2017-09-03 00:00:00-04:00,15339.0
2017-09-04 00:00:00-04:00,17741.0
2017-09-05 00:00:00-04:00,21620.0
2017-09-06 00:00:00-04:00,21992.0
2017-09-07 00:00:00-04:00,21564.0
2017-09-08 00:00:00-04:00,19621.0
2017-09-09 00:00:00-04:00,14643.0
2017-09-10 00:00:00-04:00,16571.0
2017-09-11 00:00:00-04:00,21795.0
2017-09-12 00:00:00-04:00,21235.0
2017-09-13 00:00:00-04:00,20757.0
2017-09-14 00:00:00-04:00,20594.0
2017-09-15 00:00:00-04:00,19711.0
2017-09-16 00:00:00-04:00,14451.0
2017-09-17 00:00:00-04:00,16772.0
2017-09-18 00:00:00-04:00,21477.0
2017-09-19 00:00:00-04:00,21031.0
2017-09-20 00:00:00-04:00,21219.0
2017-09-21 00:00:00-04:00,20541.0
2017-09-22 00:00:00-04:00,19495.0
2017-09-23 00:00:00-04:00,14351.0
2017-09-24 00:00:00-04:00,16330.0
2017-09-25 00:00:00-04:00,21149.0
2017-09-26 00:00:00-04:00,21221.0
2017-09-27 00:00:00-04:00,22890.0
2017-09-28 00:00:00-04:00,20662.0
2017-09-29 00:00:00-04:00,19528.0
2017-09-30 00:00:00-04:00,14870.0
2017-10-01 00:00:00-04:00,16811.0
2017-10-02 00:00:00-04:00,21085.0
2017-10-03 00:00:00-04:00,21205.0
2017-10-04 00:00:00-04:00,0.0
2017-10-05 00:00:00-04:00,0.0
2017-10-06 00:00:00-04:00,21660.0
2017-10-07 00:00:00-04:00,17673.0
2017-10-08 00:00:00-04:00,13626.0
2017-10-09 00:00:00-04:00,18349.0
2017-10-10 00:00:00-04:00,19767.0
2017-10-11 00:00:00-04:00,21032.0
2017-10-12 00:00:00-04:00,20808.0
2017-10-13 00:00:00-04:00,19496.0
2017-10-14 00:00:00-04:00,14381.0
2017-10-15 00:00:00-04:00,16745.0
2017-10-16 00:00:00-04:00,21429.0
2017-10-17 00:00:00-04:00,20909.0
2017-10-18 00:00:00-04:00,20742.0
2017-10-19 00:00:00-04:00,20774.0
2017-10-20 00:00:00-04:00,19383.0
2017-10-21 00:00:00-04:00,14615.0
2017-10-22 00:00:00-04:00,16880.0
2017-10-23 00:00:00-04:00,21368.0
2017-10-24 00:00:00-04:00,21427.0
2017-10-25 00:00:00-04:00,21223.0
2017-10-26 00:00:00-04:00,20830.0
2017-10-27 00:00:00-04:00,19471.0
2017-10-28 00:00:00-04:00,14140.0
2017-10-29 00:00:00-04:00,17905.0
2017-10-30 00:00:00-04:00,21499.0
2017-10-31 00:00:00-04:00,20850.0
2017-11-01 00:00:00-04:00,20957.0
2017-11-02 00:00:00-04:00,20930.0
2017-11-03 00:00:00-04:00,19424.0
2017-11-04 00:00:00-04:00,14882.0
2017-11-05 00:00:00-04:00,16706.0
2017-11-06 00:00:00-05:00,21384.0
2017-11-07 00:00:00-05:00,21438.0
2017-11-08 00:00:00-05:00,21892.0
2017-11-09 00:00:00-05:00,21007.0
2017-11-10 00:00:00-05:00,19272.0
2017-11-11 00:00:00-05:00,15081.0
2017-11-12 00:00:00-05:00,16917.0
2017-11-13 00:00:00-05:00,21579.0
2017-11-14 00:00:00-05:00,21647.0
2017-11-15 00:00:00-05:00,21130.0
2017-11-16 00:00:00-05:00,20920.0
2017-11-17 00:00:00-05:00,20540.0
2017-11-18 00:00:00-05:00,15059.0
2017-11-19 00:00:00-05:00,16640.0
2017-11-20 00:00:00-05:00,21828.0
2017-11-21 00:00:00-05:00,20683.0
2017-11-22 00:00:00-05:00,17034.0
2017-11-23 00:00:00-05:00,11415.0
2017-11-24 00:00:00-05:00,14092.0
2017-11-25 00:00:00-05:00,14096.0
2017-11-26 00:00:00-05:00,17421.0
2017-11-27 00:00:00-05:00,21942.0
2017-11-28 00:00:00-05:00,21841.0
2017-11-29 00:00:00-05:00,21193.0
2017-11-30 00:00:00-05:00,20865.0
2017-12-01 00:00:00-05:00,19833.0
2017-12-02 00:00:00-05:00,15970.0
2017-12-03 00:00:00-05:00,16204.0
2017-12-04 00:00:00-05:00,20976.0
2017-12-05 00:00:00-05:00,20710.0
2017-12-06 00:00:00-05:00,20707.0
2017-12-07 00:00:00-05:00,20630.0
2017-12-08 00:00:00-05:00,17204.0
2017-12-09 00:00:00-05:00,14012.0
2017-12-10 00:00:00-05:00,13814.0
2017-12-11 00:00:00-05:00,18091.0
2017-12-12 00:00:00-05:00,16196.0
2017-12-13 00:00:00-05:00,15733.0
2017-12-14 00:00:00-05:00,16657.0
2017-12-15 00:00:00-05:00,15729.0
2017-12-16 00:00:00-05:00,10538.0
2017-12-17 00:00:00-05:00,9797.0
2017-12-18 00:00:00-05:00,15324.0
2017-12-19 00:00:00-05:00,14022.0
2017-12-20 00:00:00-05:00,14969.0
2017-12-21 00:00:00-05:00,13669.0
2017-12-22 00:00:00-05:00,13117.0
2017-12-23 00:00:00-05:00,8698.0
2017-12-24 00:00:00-05:00,7235.0
2017-12-25 00:00:00-05:00,7357.0
2017-12-26 00:00:00-05:00,10671.0
2017-12-27 00:00:00-05:00,10720.0
2017-12-28 00:00:00-05:00,10472.0
2017-12-29 00:00:00-05:00,11062.0
2017-12-30 00:00:00-05:00,9795.0
2017-12-31 00:00:00-05:00,8815.0
2018-01-01 00:00:00-05:00,11330.0
2018-01-02 00:00:00-05:00,15942.0
2018-01-03 00:00:00-05:00,17117.0
2018-01-04 00:00:00-05:00,17432.0
2018-01-05 00:00:00-05:00,17839.0
2018-01-06 00:00:00-05:00,14352.0
2018-01-07 00:00:00-05:00,16363.0
2018-01-08 00:00:00-05:00,21176.0
2018-01-09 00:00:00-05:00,21053.0
2018-01-10 00:00:00-05:00,21110.0
2018-01-11 00:00:00-05:00,20288.0
2018-01-12 00:00:00-05:00,19522.0
2018-01-13 00:00:00-05:00,14731.0
2018-01-14 00:00:00-05:00,15235.0
2018-01-15 00:00:00-05:00,17607.0
2018-01-16 00:00:00-05:00,21420.0
2018-01-17 00:00:00-05:00,20435.0
2018-01-18 00:00:00-05:00,20158.0
2018-01-19 00:00:00-05:00,19559.0
2018-01-20 00:00:00-05:00,14901.0
2018-01-21 00:00:00-05:00,17173.0
2018-01-22 00:00:00-05:00,16904.42829827916
2018-01-23 00:00:00-05:00,16904.42829827916
2018-01-24 00:00:00-05:00,0.0
2018-01-25 00:00:00-05:00,20129.0
2018-01-26 00:00:00-05:00,18976.0
2018-01-27 00:00:00-05:00,14928.0
2018-01-28 00:00:00-05:00,16575.0
2018-01-29 00:00:00-05:00,20656.0
2018-01-30 00:00:00-05:00,20184.0
2018-01-31 00:00:00-05:00,20969.0
2018-02-01 00:00:00-05:00,20303.0
2018-02-02 00:00:00-05:00,19620.0
2018-02-03 00:00:00-05:00,15018.0
2018-02-04 00:00:00-05:00,16304.0
2018-02-05 00:00:00-05:00,20395.0
2018-02-06 00:00:00-05:00,20040.0
2018-02-07 00:00:00-05:00,19962.0
2018-02-08 00:00:00-05:00,20302.0
2018-02-09 00:00:00-05:00,19551.0
2018-02-10 00:00:00-05:00,14908.0
2018-02-11 00:00:00-05:00,16288.0
2018-02-12 00:00:00-05:00,16904.42829827916
2018-02-13 00:00:00-05:00,16904.42829827916
2018-02-14 00:00:00-05:00,19445.0
2018-02-15 00:00:00-05:00,19806.0
2018-02-16 00:00:00-05:00,18587.0
2018-02-17 00:00:00-05:00,14173.0
2018-02-18 00:00:00-05:00,16535.0
2018-02-20 00:00:00-05:00,20241.0
2018-02-21 00:00:00-05:00,20098.0
2018-02-22 00:00:00-05:00,19995.0
2018-02-23 00:00:00-05:00,19656.0
2018-02-24 00:00:00-05:00,14378.0
2018-02-25 00:00:00-05:00,16530.0
2018-02-26 00:00:00-05:00,20387.0
2018-02-27 00:00:00-05:00,0.0
2018-02-28 00:00:00-05:00,0.0
2018-03-01 00:00:00-05:00,0.0
2018-03-02 00:00:00-05:00,0.0
2018-03-03 00:00:00-05:00,13752.0
2018-03-04 00:00:00-05:00,13410.0
2018-03-05 00:00:00-05:00,16409.0
2018-03-06 00:00:00-05:00,17354.0
2018-03-07 00:00:00-05:00,16212.0
2018-03-08 00:00:00-05:00,15563.0
2018-03-09 00:00:00-05:00,15665.0
2018-03-10 00:00:00-05:00,12846.0
2018-03-11 00:00:00-05:00,16037.0
2018-03-12 00:00:00-04:00,0.0
2018-03-13 00:00:00-04:00,20996.0
2018-03-14 00:00:00-04:00,20491.0
2018-03-15 00:00:00-04:00,20062.0
2018-03-16 00:00:00-04:00,19230.0
2018-03-17 00:00:00-04:00,14344.0
2018-03-18 00:00:00-04:00,16416.0
2018-03-19 00:00:00-04:00,20264.0
2018-03-20 00:00:00-04:00,20016.0
2018-03-21 00:00:00-04:00,20853.0
2018-03-22 00:00:00-04:00,19955.0
2018-03-23 00:00:00-04:00,18534.0
2018-03-24 00:00:00-04:00,14029.0
2018-03-25 00:00:00-04:00,15682.0
2018-03-26 00:00:00-04:00,20606.0
2018-03-27 00:00:00-04:00,20392.0
2018-03-28 00:00:00-04:00,19985.0
2018-03-29 00:00:00-04:00,19199.0
2018-03-30 00:00:00-04:00,14764.0
2018-03-31 00:00:00-04:00,12910.0
2018-04-01 00:00:00-04:00,14448.0
2018-04-02 00:00:00-04:00,20229.0
2018-04-03 00:00:00-04:00,20694.0
2018-04-04 00:00:00-04:00,20250.0
2018-04-05 00:00:00-04:00,19543.0
2018-04-06 00:00:00-04:00,18368.0
2018-04-07 00:00:00-04:00,14544.0
2018-04-08 00:00:00-04:00,16301.0
2018-04-09 00:00:00-04:00,20521.0
2018-04-10 00:00:00-04:00,20101.0
2018-04-11 00:00:00-04:00,19907.0
2018-04-12 00:00:00-04:00,19860.0
2018-04-13 00:00:00-04:00,19575.0
2018-04-14 00:00:00-04:00,14655.0
2018-04-15 00:00:00-04:00,17613.0
2018-04-16 00:00:00-04:00,21001.0
2018-04-17 00:00:00-04:00,20545.0
2018-04-18 00:00:00-04:00,20624.0
2018-04-19 00:00:00-04:00,20227.0
2018-04-20 00:00:00-04:00,19057.0
2018-04-21 00:00:00-04:00,14532.0
2018-04-22 00:00:00-04:00,16518.0
2018-04-23 00:00:00-04:00,20936.0
2018-04-24 00:00:00-04:00,20428.0
2018-04-25 00:00:00-04:00,20652.0
2018-04-26 00:00:00-04:00,19716.0
2018-04-27 00:00:00-04:00,19380.0
2018-04-28 00:00:00-04:00,14690.0
2018-04-29 00:00:00-04:00,15594.0
2018-04-30 00:00:00-04:00,20176.0
2018-05-01 00:00:00-04:00,20192.0
2018-05-02 00:00:00-04:00,19746.0
2018-05-03 00:00:00-04:00,19284.0
2018-05-04 00:00:00-04:00,17105.0
2018-05-05 00:00:00-04:00,12689.0
2018-05-06 00:00:00-04:00,11694.0
2018-05-07 00:00:00-04:00,17098.0
2018-05-08 00:00:00-04:00,16545.0
2018-05-09 00:00:00-04:00,16496.0
2018-05-10 00:00:00-04:00,15620.0
2018-05-11 00:00:00-04:00,14381.0
2018-05-12 00:00:00-04:00,10810.0
2018-05-13 00:00:00-04:00,11754.0
2018-05-14 00:00:00-04:00,15929.0
2018-05-15 00:00:00-04:00,15785.0
2018-05-16 00:00:00-04:00,16452.0
2018-05-17 00:00:00-04:00,15880.0
2018-05-18 00:00:00-04:00,14510.0
2018-05-19 00:00:00-04:00,9891.0
2018-05-20 00:00:00-04:00,10696.0
2018-05-21 00:00:00-04:00,15065.0
2018-05-22 00:00:00-04:00,14671.0
2018-05-23 00:00:00-04:00,15459.0
2018-05-24 00:00:00-04:00,16904.42829827916
2018-05-25 00:00:00-04:00,13590.0
2018-05-26 00:00:00-04:00,9633.0
2018-05-27 00:00:00-04:00,10516.0
2018-05-28 00:00:00-04:00,11792.0
2018-05-29 00:00:00-04:00,16904.42829827916
2018-05-30 00:00:00-04:00,15221.0
2018-05-31 00:00:00-04:00,14822.0
2018-06-01 00:00:00-04:00,13669.0
2018-06-02 00:00:00-04:00,10819.0
2018-06-03 00:00:00-04:00,10766.0
2018-06-04 00:00:00-04:00,14677.0
2018-06-05 00:00:00-04:00,16365.0
2018-06-06 00:00:00-04:00,15249.0
2018-06-07 00:00:00-04:00,14300.0
2018-06-08 00:00:00-04:00,13994.0
2018-06-09 00:00:00-04:00,10783.0
2018-06-10 00:00:00-04:00,11157.0
2018-06-14 00:00:00-04:00,15920.0
2018-06-15 00:00:00-04:00,14556.0
2018-06-16 00:00:00-04:00,10093.0
2018-06-17 00:00:00-04:00,11042.0
2018-06-18 00:00:00-04:00,14417.0
2018-06-19 00:00:00-04:00,14462.0
2018-06-20 00:00:00-04:00,15730.0
2018-06-21 00:00:00-04:00,15371.0
2018-06-22 00:00:00-04:00,13064.0
2018-06-23 00:00:00-04:00,9337.0
2018-06-24 00:00:00-04:00,9729.0
2018-06-25 00:00:00-04:00,13850.0
2018-06-26 00:00:00-04:00,15383.0
2018-06-27 00:00:00-04:00,15170.0
2018-06-28 00:00:00-04:00,13944.0
2018-06-29 00:00:00-04:00,13995.0
2018-06-30 00:00:00-04:00,9736.0
2018-07-01 00:00:00-04:00,9897.0
2018-07-02 00:00:00-04:00,16736.0
2018-07-03 00:00:00-04:00,14365.0
2018-07-04 00:00:00-04:00,10484.0
2018-07-05 00:00:00-04:00,15823.0
2018-07-06 00:00:00-04:00,14165.0
2018-07-07 00:00:00-04:00,10774.0
2018-07-08 00:00:00-04:00,11272.0
2018-07-09 00:00:00-04:00,15139.0
2018-07-10 00:00:00-04:00,15603.0
2018-07-11 00:00:00-04:00,15988.0
2018-07-12 00:00:00-04:00,14617.0
2018-07-13 00:00:00-04:00,13286.0
2018-07-14 00:00:00-04:00,11179.0
2018-07-15 00:00:00-04:00,11325.0
2018-07-16 00:00:00-04:00,15482.0
2018-07-17 00:00:00-04:00,15378.0
2018-07-18 00:00:00-04:00,14430.0
2018-07-19 00:00:00-04:00,15338.0
2018-07-20 00:00:00-04:00,15166.0
2018-07-21 00:00:00-04:00,10345.0
2018-07-26 00:00:00-04:00,16623.0
2018-07-27 00:00:00-04:00,17685.0
2018-08-04 00:00:00-04:00,11340.0
2018-08-05 00:00:00-04:00,12325.0
2018-08-06 00:00:00-04:00,17537.0
2018-08-07 00:00:00-04:00,19339.0
2018-08-08 00:00:00-04:00,19753.0
2018-08-09 00:00:00-04:00,19150.0
2018-08-10 00:00:00-04:00,19154.0
2018-08-11 00:00:00-04:00,15214.0
2018-08-12 00:00:00-04:00,17396.0
2018-08-13 00:00:00-04:00,22323.0
2018-08-14 00:00:00-04:00,22807.0
2018-08-15 00:00:00-04:00,22914.0
2018-08-16 00:00:00-04:00,22448.0
2018-08-17 00:00:00-04:00,0.0
2018-08-18 00:00:00-04:00,0.0
2018-08-19 00:00:00-04:00,18391.0
2018-08-20 00:00:00-04:00,22549.0
2018-08-21 00:00:00-04:00,22158.0
2018-08-22 00:00:00-04:00,22340.0
2018-08-23 00:00:00-04:00,21581.0
2018-08-24 00:00:00-04:00,20060.0
2018-08-25 00:00:00-04:00,14980.0
2018-08-26 00:00:00-04:00,17429.0
2018-08-27 00:00:00-04:00,21827.0
2018-08-28 00:00:00-04:00,21671.0
2018-08-29 00:00:00-04:00,21238.0
2018-08-30 00:00:00-04:00,21760.0
2018-08-31 00:00:00-04:00,20044.0
2018-09-01 00:00:00-04:00,14308.0
2018-09-02 00:00:00-04:00,14854.0
2018-09-03 00:00:00-04:00,17718.0
2018-09-04 00:00:00-04:00,22265.0
2018-09-05 00:00:00-04:00,22003.0
2018-09-06 00:00:00-04:00,21381.0
2018-09-07 00:00:00-04:00,20050.0
2018-09-08 00:00:00-04:00,15394.0
2018-09-09 00:00:00-04:00,17387.0
2018-09-10 00:00:00-04:00,23127.0
2018-09-11 00:00:00-04:00,23585.0
2018-09-12 00:00:00-04:00,22239.0
2018-09-13 00:00:00-04:00,20587.0
2018-09-14 00:00:00-04:00,20078.0
2018-09-15 00:00:00-04:00,20569.0
2018-09-16 00:00:00-04:00,21021.0
2018-09-17 00:00:00-04:00,22655.0
2018-09-18 00:00:00-04:00,22015.0
2018-09-19 00:00:00-04:00,21665.0
2018-09-20 00:00:00-04:00,21683.0
2018-09-21 00:00:00-04:00,19695.0
2018-09-22 00:00:00-04:00,14686.0
2018-09-23 00:00:00-04:00,16994.0
2018-09-24 00:00:00-04:00,21735.0
2018-09-25 00:00:00-04:00,21279.0
2018-09-26 00:00:00-04:00,20920.0
2018-09-27 00:00:00-04:00,0.0
2018-09-28 00:00:00-04:00,19509.0
2018-09-29 00:00:00-04:00,14808.0
2018-09-30 00:00:00-04:00,17270.0
2018-10-01 00:00:00-04:00,21795.0
2018-10-02 00:00:00-04:00,21588.0
2018-10-03 00:00:00-04:00,21384.0
2018-10-04 00:00:00-04:00,21884.0
