,time,metric_name,metric_value,date,year
320864,2018-01-19 00:00:00-05:00,google.meet:num_calls_chromebox,0,2018-01-19,2018
320865,2018-01-19 00:00:00-05:00,google.meet:num_calls_ios,0,2018-01-19,2018
320866,2018-01-19 00:00:00-05:00,google.meet:num_calls_jamboard,0,2018-01-19,2018
320867,2018-01-19 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2018-01-19,2018
320868,2018-01-19 00:00:00-05:00,google.meet:num_calls_web,0,2018-01-19,2018
320869,2018-01-19 00:00:00-05:00,google.meet:num_meetings,0,2018-01-19,2018
320870,2018-01-19 00:00:00-05:00,google.meet:num_meetings_android,0,2018-01-19,2018
320871,2018-01-19 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2018-01-19,2018
320872,2018-01-19 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2018-01-19,2018
320873,2018-01-19 00:00:00-05:00,google.meet:num_meetings_ios,0,2018-01-19,2018
320874,2018-01-19 00:00:00-05:00,google.meet:num_meetings_jamboard,0,2018-01-19,2018
320875,2018-01-19 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2018-01-19,2018
320876,2018-01-19 00:00:00-05:00,google.meet:num_meetings_web,0,2018-01-19,2018
320877,2018-01-19 00:00:00-05:00,google.meet:num_meetings_with_11_to_15_calls,0,2018-01-19,2018
320878,2018-01-19 00:00:00-05:00,google.meet:num_meetings_with_16_to_25_calls,0,2018-01-19,2018
320879,2018-01-19 00:00:00-05:00,google.meet:num_meetings_with_26_to_50_calls,0,2018-01-19,2018
320880,2018-01-19 00:00:00-05:00,google.meet:num_meetings_with_2_calls,0,2018-01-19,2018
320881,2018-01-19 00:00:00-05:00,google.meet:num_meetings_with_3_to_5_calls,0,2018-01-19,2018
320882,2018-01-19 00:00:00-05:00,google.meet:num_meetings_with_6_to_10_calls,0,2018-01-19,2018
320883,2018-01-19 00:00:00-05:00,google.meet:num_meetings_with_external_users,0,2018-01-19,2018
320884,2018-01-19 00:00:00-05:00,google.meet:num_meetings_with_pstn_in_users,0,2018-01-19,2018
320885,2018-01-19 00:00:00-05:00,google.meet:total_call_minutes,0,2018-01-19,2018
320886,2018-01-19 00:00:00-05:00,google.meet:total_call_minutes_android,0,2018-01-19,2018
320887,2018-01-19 00:00:00-05:00,google.meet:total_call_minutes_by_external_users,0,2018-01-19,2018
320888,2018-01-19 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,0,2018-01-19,2018
320889,2018-01-19 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,0,2018-01-19,2018
320890,2018-01-19 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2018-01-19,2018
320891,2018-01-19 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2018-01-19,2018
320892,2018-01-19 00:00:00-05:00,google.meet:total_call_minutes_ios,0,2018-01-19,2018
320893,2018-01-19 00:00:00-05:00,google.meet:total_call_minutes_jamboard,0,2018-01-19,2018
320894,2018-01-19 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2018-01-19,2018
320895,2018-01-19 00:00:00-05:00,google.meet:total_call_minutes_web,0,2018-01-19,2018
320896,2018-01-19 00:00:00-05:00,google.meet:total_meeting_minutes,0,2018-01-19,2018
321375,2018-01-20 00:00:00-05:00,google.meet:average_meeting_minutes,0,2018-01-20,2018
321376,2018-01-20 00:00:00-05:00,google.meet:average_meeting_minutes_with_11_to_15_calls,0,2018-01-20,2018
321377,2018-01-20 00:00:00-05:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2018-01-20,2018
321378,2018-01-20 00:00:00-05:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2018-01-20,2018
321379,2018-01-20 00:00:00-05:00,google.meet:average_meeting_minutes_with_2_calls,0,2018-01-20,2018
321380,2018-01-20 00:00:00-05:00,google.meet:average_meeting_minutes_with_3_to_5_calls,0,2018-01-20,2018
321381,2018-01-20 00:00:00-05:00,google.meet:average_meeting_minutes_with_6_to_10_calls,0,2018-01-20,2018
321382,2018-01-20 00:00:00-05:00,google.meet:lonely_meetings,0,2018-01-20,2018
321383,2018-01-20 00:00:00-05:00,google.meet:max_concurrent_usage_chromebase,0,2018-01-20,2018
321384,2018-01-20 00:00:00-05:00,google.meet:max_concurrent_usage_chromebox,0,2018-01-20,2018
321385,2018-01-20 00:00:00-05:00,google.meet:num_1day_active_users,0,2018-01-20,2018
321386,2018-01-20 00:00:00-05:00,google.meet:num_30day_active_users,0,2018-01-20,2018
321387,2018-01-20 00:00:00-05:00,google.meet:num_7day_active_users,0,2018-01-20,2018
321388,2018-01-20 00:00:00-05:00,google.meet:num_calls,0,2018-01-20,2018
321389,2018-01-20 00:00:00-05:00,google.meet:num_calls_android,0,2018-01-20,2018
321390,2018-01-20 00:00:00-05:00,google.meet:num_calls_by_external_users,0,2018-01-20,2018
321391,2018-01-20 00:00:00-05:00,google.meet:num_calls_by_internal_users,0,2018-01-20,2018
321392,2018-01-20 00:00:00-05:00,google.meet:num_calls_by_pstn_in_users,0,2018-01-20,2018
321393,2018-01-20 00:00:00-05:00,google.meet:num_calls_chromebase,0,2018-01-20,2018
321394,2018-01-20 00:00:00-05:00,google.meet:num_calls_chromebox,0,2018-01-20,2018
321395,2018-01-20 00:00:00-05:00,google.meet:num_calls_ios,0,2018-01-20,2018
321396,2018-01-20 00:00:00-05:00,google.meet:num_calls_jamboard,0,2018-01-20,2018
321397,2018-01-20 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2018-01-20,2018
321398,2018-01-20 00:00:00-05:00,google.meet:num_calls_web,0,2018-01-20,2018
321399,2018-01-20 00:00:00-05:00,google.meet:num_meetings,0,2018-01-20,2018
321400,2018-01-20 00:00:00-05:00,google.meet:num_meetings_android,0,2018-01-20,2018
321401,2018-01-20 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2018-01-20,2018
321402,2018-01-20 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2018-01-20,2018
321403,2018-01-20 00:00:00-05:00,google.meet:num_meetings_ios,0,2018-01-20,2018
321404,2018-01-20 00:00:00-05:00,google.meet:num_meetings_jamboard,0,2018-01-20,2018
321405,2018-01-20 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2018-01-20,2018
321406,2018-01-20 00:00:00-05:00,google.meet:num_meetings_web,0,2018-01-20,2018
321407,2018-01-20 00:00:00-05:00,google.meet:num_meetings_with_11_to_15_calls,0,2018-01-20,2018
321408,2018-01-20 00:00:00-05:00,google.meet:num_meetings_with_16_to_25_calls,0,2018-01-20,2018
321409,2018-01-20 00:00:00-05:00,google.meet:num_meetings_with_26_to_50_calls,0,2018-01-20,2018
321410,2018-01-20 00:00:00-05:00,google.meet:num_meetings_with_2_calls,0,2018-01-20,2018
321411,2018-01-20 00:00:00-05:00,google.meet:num_meetings_with_3_to_5_calls,0,2018-01-20,2018
321412,2018-01-20 00:00:00-05:00,google.meet:num_meetings_with_6_to_10_calls,0,2018-01-20,2018
321413,2018-01-20 00:00:00-05:00,google.meet:num_meetings_with_external_users,0,2018-01-20,2018
321414,2018-01-20 00:00:00-05:00,google.meet:num_meetings_with_pstn_in_users,0,2018-01-20,2018
321415,2018-01-20 00:00:00-05:00,google.meet:total_call_minutes,0,2018-01-20,2018
321416,2018-01-20 00:00:00-05:00,google.meet:total_call_minutes_android,0,2018-01-20,2018
321417,2018-01-20 00:00:00-05:00,google.meet:total_call_minutes_by_external_users,0,2018-01-20,2018
321418,2018-01-20 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,0,2018-01-20,2018
321419,2018-01-20 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,0,2018-01-20,2018
321420,2018-01-20 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2018-01-20,2018
321421,2018-01-20 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2018-01-20,2018
321422,2018-01-20 00:00:00-05:00,google.meet:total_call_minutes_ios,0,2018-01-20,2018
321423,2018-01-20 00:00:00-05:00,google.meet:total_call_minutes_jamboard,0,2018-01-20,2018
321424,2018-01-20 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2018-01-20,2018
321425,2018-01-20 00:00:00-05:00,google.meet:total_call_minutes_web,0,2018-01-20,2018
321426,2018-01-20 00:00:00-05:00,google.meet:total_meeting_minutes,0,2018-01-20,2018
321494,2018-01-21 00:00:00-05:00,google.meet:average_meeting_minutes,0,2018-01-21,2018
321495,2018-01-21 00:00:00-05:00,google.meet:average_meeting_minutes_with_11_to_15_calls,0,2018-01-21,2018
321496,2018-01-21 00:00:00-05:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2018-01-21,2018
321497,2018-01-21 00:00:00-05:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2018-01-21,2018
321498,2018-01-21 00:00:00-05:00,google.meet:average_meeting_minutes_with_2_calls,0,2018-01-21,2018
321499,2018-01-21 00:00:00-05:00,google.meet:average_meeting_minutes_with_3_to_5_calls,0,2018-01-21,2018
321500,2018-01-21 00:00:00-05:00,google.meet:average_meeting_minutes_with_6_to_10_calls,0,2018-01-21,2018
321501,2018-01-21 00:00:00-05:00,google.meet:lonely_meetings,0,2018-01-21,2018
321502,2018-01-21 00:00:00-05:00,google.meet:max_concurrent_usage_chromebase,0,2018-01-21,2018
321503,2018-01-21 00:00:00-05:00,google.meet:max_concurrent_usage_chromebox,0,2018-01-21,2018
321504,2018-01-21 00:00:00-05:00,google.meet:num_1day_active_users,0,2018-01-21,2018
321505,2018-01-21 00:00:00-05:00,google.meet:num_30day_active_users,0,2018-01-21,2018
321506,2018-01-21 00:00:00-05:00,google.meet:num_7day_active_users,0,2018-01-21,2018
321507,2018-01-21 00:00:00-05:00,google.meet:num_calls,0,2018-01-21,2018
321508,2018-01-21 00:00:00-05:00,google.meet:num_calls_android,0,2018-01-21,2018
321509,2018-01-21 00:00:00-05:00,google.meet:num_calls_by_external_users,0,2018-01-21,2018
321510,2018-01-21 00:00:00-05:00,google.meet:num_calls_by_internal_users,0,2018-01-21,2018
321511,2018-01-21 00:00:00-05:00,google.meet:num_calls_by_pstn_in_users,0,2018-01-21,2018
321512,2018-01-21 00:00:00-05:00,google.meet:num_calls_chromebase,0,2018-01-21,2018
321513,2018-01-21 00:00:00-05:00,google.meet:num_calls_chromebox,0,2018-01-21,2018
321514,2018-01-21 00:00:00-05:00,google.meet:num_calls_ios,0,2018-01-21,2018
321515,2018-01-21 00:00:00-05:00,google.meet:num_calls_jamboard,0,2018-01-21,2018
321516,2018-01-21 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2018-01-21,2018
321517,2018-01-21 00:00:00-05:00,google.meet:num_calls_web,0,2018-01-21,2018
321518,2018-01-21 00:00:00-05:00,google.meet:num_meetings,0,2018-01-21,2018
321519,2018-01-21 00:00:00-05:00,google.meet:num_meetings_android,0,2018-01-21,2018
321520,2018-01-21 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2018-01-21,2018
321521,2018-01-21 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2018-01-21,2018
321522,2018-01-21 00:00:00-05:00,google.meet:num_meetings_ios,0,2018-01-21,2018
321523,2018-01-21 00:00:00-05:00,google.meet:num_meetings_jamboard,0,2018-01-21,2018
321524,2018-01-21 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2018-01-21,2018
321525,2018-01-21 00:00:00-05:00,google.meet:num_meetings_web,0,2018-01-21,2018
321526,2018-01-21 00:00:00-05:00,google.meet:num_meetings_with_11_to_15_calls,0,2018-01-21,2018
321527,2018-01-21 00:00:00-05:00,google.meet:num_meetings_with_16_to_25_calls,0,2018-01-21,2018
321528,2018-01-21 00:00:00-05:00,google.meet:num_meetings_with_26_to_50_calls,0,2018-01-21,2018
321529,2018-01-21 00:00:00-05:00,google.meet:num_meetings_with_2_calls,0,2018-01-21,2018
321530,2018-01-21 00:00:00-05:00,google.meet:num_meetings_with_3_to_5_calls,0,2018-01-21,2018
321531,2018-01-21 00:00:00-05:00,google.meet:num_meetings_with_6_to_10_calls,0,2018-01-21,2018
321532,2018-01-21 00:00:00-05:00,google.meet:num_meetings_with_external_users,0,2018-01-21,2018
321533,2018-01-21 00:00:00-05:00,google.meet:num_meetings_with_pstn_in_users,0,2018-01-21,2018
321534,2018-01-21 00:00:00-05:00,google.meet:total_call_minutes,0,2018-01-21,2018
321535,2018-01-21 00:00:00-05:00,google.meet:total_call_minutes_android,0,2018-01-21,2018
321536,2018-01-21 00:00:00-05:00,google.meet:total_call_minutes_by_external_users,0,2018-01-21,2018
321537,2018-01-21 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,0,2018-01-21,2018
321538,2018-01-21 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,0,2018-01-21,2018
321539,2018-01-21 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2018-01-21,2018
321540,2018-01-21 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2018-01-21,2018
321541,2018-01-21 00:00:00-05:00,google.meet:total_call_minutes_ios,0,2018-01-21,2018
321542,2018-01-21 00:00:00-05:00,google.meet:total_call_minutes_jamboard,0,2018-01-21,2018
321543,2018-01-21 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2018-01-21,2018
321544,2018-01-21 00:00:00-05:00,google.meet:total_call_minutes_web,0,2018-01-21,2018
321545,2018-01-21 00:00:00-05:00,google.meet:total_meeting_minutes,0,2018-01-21,2018
322374,2018-01-22 00:00:00-05:00,google.meet:average_meeting_minutes,0,2018-01-22,2018
322375,2018-01-22 00:00:00-05:00,google.meet:average_meeting_minutes_with_11_to_15_calls,0,2018-01-22,2018
322376,2018-01-22 00:00:00-05:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2018-01-22,2018
322377,2018-01-22 00:00:00-05:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2018-01-22,2018
322378,2018-01-22 00:00:00-05:00,google.meet:average_meeting_minutes_with_2_calls,0,2018-01-22,2018
322379,2018-01-22 00:00:00-05:00,google.meet:average_meeting_minutes_with_3_to_5_calls,0,2018-01-22,2018
322380,2018-01-22 00:00:00-05:00,google.meet:average_meeting_minutes_with_6_to_10_calls,0,2018-01-22,2018
322381,2018-01-22 00:00:00-05:00,google.meet:lonely_meetings,0,2018-01-22,2018
322382,2018-01-22 00:00:00-05:00,google.meet:max_concurrent_usage_chromebase,0,2018-01-22,2018
322383,2018-01-22 00:00:00-05:00,google.meet:max_concurrent_usage_chromebox,0,2018-01-22,2018
322384,2018-01-22 00:00:00-05:00,google.meet:num_1day_active_users,0,2018-01-22,2018
322385,2018-01-22 00:00:00-05:00,google.meet:num_30day_active_users,0,2018-01-22,2018
322386,2018-01-22 00:00:00-05:00,google.meet:num_7day_active_users,0,2018-01-22,2018
322387,2018-01-22 00:00:00-05:00,google.meet:num_calls,0,2018-01-22,2018
322388,2018-01-22 00:00:00-05:00,google.meet:num_calls_android,0,2018-01-22,2018
322389,2018-01-22 00:00:00-05:00,google.meet:num_calls_by_external_users,0,2018-01-22,2018
322390,2018-01-22 00:00:00-05:00,google.meet:num_calls_by_internal_users,0,2018-01-22,2018
322391,2018-01-22 00:00:00-05:00,google.meet:num_calls_by_pstn_in_users,0,2018-01-22,2018
322392,2018-01-22 00:00:00-05:00,google.meet:num_calls_chromebase,0,2018-01-22,2018
322393,2018-01-22 00:00:00-05:00,google.meet:num_calls_chromebox,0,2018-01-22,2018
322394,2018-01-22 00:00:00-05:00,google.meet:num_calls_ios,0,2018-01-22,2018
322395,2018-01-22 00:00:00-05:00,google.meet:num_calls_jamboard,0,2018-01-22,2018
322396,2018-01-22 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2018-01-22,2018
322397,2018-01-22 00:00:00-05:00,google.meet:num_calls_web,0,2018-01-22,2018
322398,2018-01-22 00:00:00-05:00,google.meet:num_meetings,0,2018-01-22,2018
322399,2018-01-22 00:00:00-05:00,google.meet:num_meetings_android,0,2018-01-22,2018
322400,2018-01-22 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2018-01-22,2018
322401,2018-01-22 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2018-01-22,2018
322402,2018-01-22 00:00:00-05:00,google.meet:num_meetings_ios,0,2018-01-22,2018
322403,2018-01-22 00:00:00-05:00,google.meet:num_meetings_jamboard,0,2018-01-22,2018
322404,2018-01-22 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2018-01-22,2018
322405,2018-01-22 00:00:00-05:00,google.meet:num_meetings_web,0,2018-01-22,2018
322406,2018-01-22 00:00:00-05:00,google.meet:num_meetings_with_11_to_15_calls,0,2018-01-22,2018
322407,2018-01-22 00:00:00-05:00,google.meet:num_meetings_with_16_to_25_calls,0,2018-01-22,2018
322408,2018-01-22 00:00:00-05:00,google.meet:num_meetings_with_26_to_50_calls,0,2018-01-22,2018
322409,2018-01-22 00:00:00-05:00,google.meet:num_meetings_with_2_calls,0,2018-01-22,2018
322410,2018-01-22 00:00:00-05:00,google.meet:num_meetings_with_3_to_5_calls,0,2018-01-22,2018
322411,2018-01-22 00:00:00-05:00,google.meet:num_meetings_with_6_to_10_calls,0,2018-01-22,2018
322412,2018-01-22 00:00:00-05:00,google.meet:num_meetings_with_external_users,0,2018-01-22,2018
322413,2018-01-22 00:00:00-05:00,google.meet:num_meetings_with_pstn_in_users,0,2018-01-22,2018
322414,2018-01-22 00:00:00-05:00,google.meet:total_call_minutes,0,2018-01-22,2018
322415,2018-01-22 00:00:00-05:00,google.meet:total_call_minutes_android,0,2018-01-22,2018
322416,2018-01-22 00:00:00-05:00,google.meet:total_call_minutes_by_external_users,0,2018-01-22,2018
322417,2018-01-22 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,0,2018-01-22,2018
322418,2018-01-22 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,0,2018-01-22,2018
322419,2018-01-22 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2018-01-22,2018
322420,2018-01-22 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2018-01-22,2018
322421,2018-01-22 00:00:00-05:00,google.meet:total_call_minutes_ios,0,2018-01-22,2018
322422,2018-01-22 00:00:00-05:00,google.meet:total_call_minutes_jamboard,0,2018-01-22,2018
322423,2018-01-22 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2018-01-22,2018
322424,2018-01-22 00:00:00-05:00,google.meet:total_call_minutes_web,0,2018-01-22,2018
322425,2018-01-22 00:00:00-05:00,google.meet:total_meeting_minutes,0,2018-01-22,2018
322717,2018-01-23 00:00:00-05:00,google.meet:average_meeting_minutes,0,2018-01-23,2018
322718,2018-01-23 00:00:00-05:00,google.meet:average_meeting_minutes_with_11_to_15_calls,0,2018-01-23,2018
322719,2018-01-23 00:00:00-05:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2018-01-23,2018
322720,2018-01-23 00:00:00-05:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2018-01-23,2018
322721,2018-01-23 00:00:00-05:00,google.meet:average_meeting_minutes_with_2_calls,0,2018-01-23,2018
322722,2018-01-23 00:00:00-05:00,google.meet:average_meeting_minutes_with_3_to_5_calls,0,2018-01-23,2018
322723,2018-01-23 00:00:00-05:00,google.meet:average_meeting_minutes_with_6_to_10_calls,0,2018-01-23,2018
322724,2018-01-23 00:00:00-05:00,google.meet:lonely_meetings,0,2018-01-23,2018
322725,2018-01-23 00:00:00-05:00,google.meet:max_concurrent_usage_chromebase,0,2018-01-23,2018
322726,2018-01-23 00:00:00-05:00,google.meet:max_concurrent_usage_chromebox,0,2018-01-23,2018
322727,2018-01-23 00:00:00-05:00,google.meet:num_1day_active_users,0,2018-01-23,2018
322728,2018-01-23 00:00:00-05:00,google.meet:num_30day_active_users,0,2018-01-23,2018
322729,2018-01-23 00:00:00-05:00,google.meet:num_7day_active_users,0,2018-01-23,2018
322730,2018-01-23 00:00:00-05:00,google.meet:num_calls,0,2018-01-23,2018
322731,2018-01-23 00:00:00-05:00,google.meet:num_calls_android,0,2018-01-23,2018
322732,2018-01-23 00:00:00-05:00,google.meet:num_calls_by_external_users,0,2018-01-23,2018
322733,2018-01-23 00:00:00-05:00,google.meet:num_calls_by_internal_users,0,2018-01-23,2018
322734,2018-01-23 00:00:00-05:00,google.meet:num_calls_by_pstn_in_users,0,2018-01-23,2018
322735,2018-01-23 00:00:00-05:00,google.meet:num_calls_chromebase,0,2018-01-23,2018
322736,2018-01-23 00:00:00-05:00,google.meet:num_calls_chromebox,0,2018-01-23,2018
322737,2018-01-23 00:00:00-05:00,google.meet:num_calls_ios,0,2018-01-23,2018
322738,2018-01-23 00:00:00-05:00,google.meet:num_calls_jamboard,0,2018-01-23,2018
322739,2018-01-23 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2018-01-23,2018
322740,2018-01-23 00:00:00-05:00,google.meet:num_calls_web,0,2018-01-23,2018
322741,2018-01-23 00:00:00-05:00,google.meet:num_meetings,0,2018-01-23,2018
322742,2018-01-23 00:00:00-05:00,google.meet:num_meetings_android,0,2018-01-23,2018
322743,2018-01-23 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2018-01-23,2018
322744,2018-01-23 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2018-01-23,2018
322745,2018-01-23 00:00:00-05:00,google.meet:num_meetings_ios,0,2018-01-23,2018
322746,2018-01-23 00:00:00-05:00,google.meet:num_meetings_jamboard,0,2018-01-23,2018
322747,2018-01-23 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2018-01-23,2018
322748,2018-01-23 00:00:00-05:00,google.meet:num_meetings_web,0,2018-01-23,2018
