time,google.accounts:drive_used_quota_in_mb,google.accounts:gmail_used_quota_in_mb,google.accounts:gplus_photos_used_quota_in_mb
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-25,171234234.76640615,88801515.07512529,2659010.95067513
2019-05-26,171200953.6766454,88841277.3762431,2662474.427406417
2019-05-27,171259039.631892,88899974.09926522,2665796.974270998
2019-05-28,171355532.3406882,88967401.91373624,2669363.205019885
2019-05-29,171476517.78009385,89025952.02387571,2673611.872357556
2019-05-30,171596524.0488312,89054767.00550808,2677586.1775540793
2019-05-31,171722361.7579102,89056980.88408925,2679684.795542525
2019-06-01,171728432.0465953,89055069.48591106,2682866.7931889277
2019-06-02,171709226.98150375,89072795.23983438,2686887.1463301415
2019-06-03,171785301.40136573,89108342.26192026,2690726.894659248
2019-06-04,171902839.91549262,89151451.13428457,2694769.6797175673
2019-06-05,172047133.61965194,89184474.99702802,2699453.7156271683
2019-06-06,172191793.54546764,89186553.56537151,2703816.869137828
2019-06-07,172342794.81396195,89160936.46531771,2706250.2330629495
2019-06-08,172373145.70093971,89130321.76746856,2709721.278037452
2019-06-09,172376845.01914424,89118748.10797918,2713981.953893202
2019-06-10,172474096.32472095,89124649.72181895,2718007.378639793
2019-06-11,172610093.3388134,89138038.15335576,2722180.023138497
2019-06-12,172769387.8424838,89141556.50451936,2726936.957573965
2019-06-13,172924921.95257938,89114659.1155481,2731309.876545938
2019-06-14,173082270.85734493,89061006.65425313,2733681.410122135
2019-06-15,173113661.42921507,89003781.70580497,2737026.7048489866
2019-06-16,173113369.06547144,88967517.82040702,2741094.303309269
2019-06-17,173202151.20921358,88951065.17468636,2744853.550780521
2019-06-18,173325223.31164485,88944811.27412257,2748686.5919224136
2019-06-19,173467486.0431262,88931727.06805284,2753031.032709447
2019-06-20,173602341.54856062,88891547.8778748,2756915.018205868
2019-06-21,173736098.04154816,88828237.86558841,2758716.3514274256
2019-06-22,173741300.54854602,88765282.45604022,2761422.5322892815
2019-06-23,173713530.3225167,88727456.28430627,2764784.3999099177
2019-06-24,173775022.54648596,88713703.63523684,2767772.196328202
2019-06-25,173871800.64142653,88714404.38025561,2770775.2699396145
2019-06-26,173989734.63975826,88712420.14663884,2774240.005115231
2019-06-27,174103118.2969129,88687286.41872896,2777199.766055161
2019-06-28,174219218.29069418,88642757.78910993,2778036.6031442108
2019-06-29,174210906.37432575,88602089.7878546,2779759.502219629
2019-06-30,174174857.62957034,88589759.13110436,2782130.5222018887
2019-07-01,174234355.84558928,88604272.7951111,2784129.2370107574
2019-07-02,174335596.89679655,88635493.10936426,2786159.8644111175
2019-07-03,174464596.00446025,88665697.57252787,2788684.1887762994
2019-07-04,174595549.96885043,88673794.99981722,2790746.1125714546
2019-07-05,174735561.0933231,88662963.33795132,2790735.7168637663
2019-07-06,174756605.83449703,88655931.24555787,2791685.521120272
2019-07-07,174755170.88773307,88676659.2431091,2793368.9575115046
2019-07-08,174854287.92824405,88723084.01769899,2794773.0799837075
2019-07-09,174999049.11919054,88784507.05975333,2796313.0602236907
2019-07-10,175174406.30452892,88842670.15994248,2798460.1016499484
2019-07-11,175353359.9710773,88875995.2057403,2800260.6549460627
2019-07-12,175541896.67480496,88887311.72172229,2800102.9476956823
2019-07-13,175610328.79964513,88899132.9799644,2801031.4266581754
2019-07-14,175654397.69460604,88935290.57369655,2802817.794329405
2019-07-15,175796560.52713808,88993604.40922046,2804442.2593534985
2019-07-16,175980733.31182757,89063323.52629742,2806315.715780789
2019-07-17,176190989.39372358,89126204.40173237,2808902.998445843
2019-07-18,176399574.0416895,89160760.35221149,2811237.1375120874
2019-07-19,176612045.65725353,89170063.96846312,2811688.7468913086
2019-07-20,176697968.41252235,89177002.53916265,2813299.0426202193
2019-07-21,176753456.08732396,89205850.86254859,2815823.828208337
2019-07-22,176901677.21944115,89254852.18662547,2818223.6547730872
2019-07-23,177086785.28860494,89313697.32606077,2820894.023105973
2019-07-24,177293470.72139207,89364593.11888915,2824284.281014612
2019-07-25,177494751.29125443,89386510.36390525,2827407.169406628
2019-07-26,177697264.7412077,89383051.96337837,2828611.2661011172
2019-07-27,177771261.01967016,89377680.61384644,2830932.7146081156
2019-07-28,177814534.32725158,89395225.14054891,2834112.2255675923
2019-07-29,177952096.5875327,89434370.13002057,2837094.1440718034
2019-07-30,178129249.01390344,89485173.60597864,2840264.601277249
2019-07-31,178331947.67035177,89530128.4087809,2844065.9108398994
2019-08-02,178744169.6286717,89543837.10067204,2848909.6238244367
2019-08-03,178832083.80940372,89540042.55681281,2851336.507232871
2019-08-04,178896919.3154038,89561963.15719633,2854522.9626658787
2019-08-05,179064565.95723447,89608231.45019522,2857413.4708645754
2019-08-06,179280194.14177078,89668749.76261039,2860401.5460322998
2019-08-07,179529462.41230413,89725759.14693151,2863939.1847054055
2019-08-08,179785832.76560357,89758109.7380278,2867036.128335316
2019-08-09,180056165.91036627,89769290.11351053,2868037.4396444303
2019-08-10,180209339.9248317,89782632.93094729,2870011.5882262057
2019-08-11,180343013.45190835,89822724.3955045,2872712.363033164
2019-08-12,180581717.2751119,89887749.03033975,2875094.606281787
2019-08-13,180868315.2293913,89967122.83577386,2877567.1212329874
2019-08-14,181186126.11874712,90042578.42487703,2880596.960435392
2019-08-15,181506092.14092755,90092460.55645397,2883203.179416787
2019-08-16,181832617.52070907,90119847.7162619,2883736.6920433943
2019-08-17,182031591.0855705,90147755.67466739,2885286.335582941
2019-08-18,182198651.5874367,90200504.5697417,2887613.134118862
2019-08-19,182456567.95907047,90275994.24637894,2889674.358916007
2019-08-20,182745964.94861546,90363395.04420109,2891883.9059190536
2019-08-21,183048381.2398828,90444241.61021742,2894711.717936324
2019-08-22,183333299.15716273,90496744.18745881,2897172.3807110186
2019-08-23,183604220.47075972,90523991.36743869,2897607.6556861643
2019-08-24,183726071.98817217,90549139.21491463,2899110.959124864
2019-08-25,183794937.49255598,90596722.66991833,2901434.4352317024
2019-08-26,183934677.0807937,90664847.60123947,2903521.813210543
2019-08-27,184086854.7747541,90742925.20980473,2905776.7230523764
2019-08-28,184234658.29573697,90812760.74729508,2908657.7054553176
2019-08-29,184349705.4241781,90852867.42304048,2911162.076543663
2019-08-30,184438264.33876094,90866738.19496636,2911611.524751793
2019-08-31,184367943.92260784,90878009.67300515,2913095.3401981583
2019-09-01,184238790.9365843,90911708.69469067,2915350.573608357
2019-09-02,184179046.71775442,90966353.8402352,2917303.898121251
2019-09-03,184134177.53659788,91031728.2845172,2919347.9973239154
2019-09-04,184091562.12588403,91089960.47250757,2921932.218756097
2019-09-05,184026988.89793295,91119839.97986275,2924041.6831705784
2019-09-06,183950945.74537918,91125159.96272472,2923985.8418490505
2019-09-07,183734533.11353666,91129859.67928328,2924860.2755489475
2019-09-08,183481879.6830546,91159212.1679244,2926399.6862806124
2019-09-09,183325006.66396233,91211843.05303212,2927528.445385056
2019-09-10,183211949.4126088,91277551.33166505,2928644.678369213
2019-09-11,183132220.35947868,91338392.85919927,2930206.1397194127
2019-09-12,183063024.21171224,91373010.05700032,2931204.1090385593
2019-09-13,183015663.6579958,91385057.59915459,2929954.428158015
2019-09-14,182860740.2681912,91398336.44227198,2929577.379097144
2019-09-15,182701971.14842325,91437935.42921987,2929823.021523186
2019-09-16,182670258.98057228,91502179.76729427,2929629.9565237835
2019-09-17,182711016.5577661,91580511.33117919,2929416.666991682
2019-09-18,182810527.687715,91654585.40779136,2929662.213725121
2019-09-19,182942010.9317801,91702623.27053696,2929374.5703938557
2019-09-20,183112276.51723403,91727928.44033326,2926883.8536645253
2019-09-21,183186351.69806635,91754017.67754366,2925340.0622406155
2019-09-22,183262832.815095,91805719.93738267,2924510.6165952785
2019-09-23,183467289.76204112,91881055.83524665,2923347.273162965
2019-09-24,183738912.89531228,91969176.64894195,2922284.734590508
2019-09-25,184057878.83965117,92051471.41656515,2921816.260311147
2019-09-26,184391354.11923516,92105937.48622641,2920956.609522962
2019-09-27,184740476.36588174,92135780.63755772,2918037.7045787023
2019-09-28,184964456.6911328,92164534.71448958,2916224.5355887394
2019-09-29,185157497.38295877,92217108.26496011,2915285.2626030217
2019-09-30,185441537.4778532,92291584.27957259,2914166.68610149
2019-10-01,185752204.52666894,92377206.46146578,2913300.5675432775
2019-10-02,186067143.55532068,92455484.87560324,2913174.61740628
2019-10-03,186351895.20496705,92504572.65879273,2912790.519240114
2019-10-04,186607113.42938474,92527938.52741088,2910462.496819727
2019-10-05,186692036.455605,92549464.25953558,2909351.8398260865
2019-10-06,186702843.4437663,92594429.22943273,2909209.9971444835
2019-10-07,186764599.10990933,92661221.91905226,2908962.994495512
2019-10-08,186816356.21524793,92739366.4906387,2909025.8085061703
2019-10-09,186840285.13238066,92810621.75699475,2909869.019474543
2019-10-10,186807259.4538839,92853360.70132288,2910472.141112273
2019-10-11,186724142.7399786,92871313.98868072,2909125.248584784
2019-10-12,186456464.387007,92888645.91118358,2908982.212000009
2019-10-13,186108059.441189,92930879.39503813,2909776.7962631285
2019-10-14,185812068.29821575,92996523.73545001,2910415.971100592
2019-10-15,185515061.48834276,93075147.64803232,2911302.216760804
2019-10-16,185206860.32693607,93148479.26289496,2912895.657332814
2019-10-17,184865742.29652655,93194797.44010316,2914162.4562503393
2019-10-18,184505733.37663805,93217756.27215503,2913379.2174969423
2019-10-19,183998451.39419588,93241450.17064409,2913704.600537906
2019-10-20,183454018.78647062,93291290.38547565,2914868.0717754485
2019-10-21,183011134.9013522,93365560.0247954,2915771.7340644905
2019-10-22,182620268.14865157,93453544.33039372,2916820.1841125763
2019-10-23,182274239.4801816,93536641.79711473,2918477.7502556434
2019-10-24,181953144.42152053,93592776.43541427,2919711.5919474903
2019-10-25,181671770.81086415,93625311.19017649,2918798.5364837116
2019-10-26,181300749.64333993,93658108.63027236,2918914.7707111444
2019-10-27,180948897.697024,93716363.7852943,2919796.980043498
2019-10-28,180752532.52955025,93798089.45872195,2920352.4802869265
2019-10-29,180657911.20852888,93892304.85269798,2920996.4610734135
2019-10-30,180652760.6439425,93980157.02733658,2922204.2169166817
2019-10-31,180711100.66062713,94039351.44463794,2922948.89522776
2019-11-01,180840967.4411131,94073149.8454288,2921510.7682969254
2019-11-02,180905043.6891599,94105420.43352,2921085.054501527
2019-11-03,181004590.3020731,94161419.46408382,2921415.5467715985
2019-11-04,181268146.73953137,94239198.06322788,2921413.1925246264
2019-11-05,181633339.0414491,94327839.46785569,2921500.9063299857
2019-11-06,182079456.7861369,94408580.44507803,2922161.0073063513
2019-11-07,182572251.64253163,94459249.41336378,2922367.850290893
2019-11-08,183112013.85047993,94483338.07977529,2920399.7804916594
2019-11-09,183553700.83275884,94505030.75715338,2919465.335419701
2019-11-10,183992448.43972784,94549924.99811141,2919309.6089760074
2019-11-11,184551618.92257258,94616351.16943212,2918841.5121374475
2019-11-12,185163913.18558282,94693650.77929953,2918486.3661552975
2019-11-13,185804903.71234822,94763291.7847693,2918728.729363137
2019-11-14,186437694.64329195,94803309.86091705,2918540.060570232
2019-11-15,187061216.91727254,94817451.14873257,2916193.4670022014
2019-11-16,187529703.90138873,94830179.91765074,2914908.3561107465
2019-11-17,187939617.49477416,94867339.3448081,2914429.5614897674
2019-11-18,188416869.79017127,94927386.79892835,2913663.267657547
2019-11-19,188897060.72404146,94999717.97556481,2913037.325903735
2019-11-20,189359787.58933523,95065782.43619703,2913039.3745040456
2019-11-21,189772991.06949008,95103535.79915214,2912639.4046943495
2019-11-22,190141301.51419482,95116662.56561446,2910107.1442982736
2019-11-23,190324706.09593362,95129572.01544993,2908674.9805414947
2019-11-24,190426749.9779889,95168009.63863099,2908089.6551079233
2019-11-25,190580810.80107722,95230218.93370467,2907256.654479848
2019-11-26,190729362.53187716,95305322.12407525,2906608.0522470786
2019-11-27,190858986.19074845,95374446.33995661,2906635.7370449016
2019-11-28,190944351.84403178,95415196.46128571,2906308.713745235
2019-11-29,190996592.28334987,95430966.77205527,2903892.980936745
2019-11-30,190881164.4718512,95445932.5899222,2902632.6147860303
2019-12-01,190707354.59235215,95485618.36835456,2902273.960411246
2019-12-02,190613659.13888544,95547990.3586448,2901718.4560696776
2019-12-03,190546152.00528133,95621896.44922827,2901398.0138750453
2019-12-04,190494294.46654317,95688203.64264578,2901803.412069303
2019-12-05,190434669.40287435,95724290.28694646,2901896.4321222594
2019-12-06,190379513.70763883,95733443.41127087,2899932.3726595314
2019-12-07,190193916.88366374,95739841.14769068,2899159.4751498466
2019-12-08,189986780.61201775,95769070.91150203,2899315.825398131
2019-12-09,189895460.9753835,95819144.87674199,2899290.8519539232
2019-12-10,189863393.2700102,95878989.66890933,2899508.504634974
2019-12-11,189876851.81615883,95929584.92276032,2900451.081146728
2019-12-12,189908579.3818279,95948464.04745536,2901066.4717142186
2019-12-13,189966610.23831087,95939186.07184106,2899593.573376155
2019-12-14,189910923.67825192,95926297.7039588,2899280.304389263
2019-12-15,189845959.0495643,95935790.78570248,2899853.436682412
2019-12-16,189904601.02931258,95966030.45254122,2900188.954859066
2019-12-17,190025123.38376763,96006285.52869591,2900703.176902832
2019-12-18,190188938.0357316,96037860.26800592,2901872.1111485325
2019-12-19,190364136.7998907,96038597.24575354,2902633.851089103
2019-12-20,190554599.9505475,96012418.99024385,2901216.8759062844
2019-12-21,190616077.92200473,95984266.78285116,2900876.5809994107
2019-12-22,190650214.65509048,95980496.40405163,2901337.9104693932
2019-12-23,190787810.05254018,95999719.93897942,2901474.3894207054
2019-12-24,190965000.2496838,96031379.75338785,2901706.9469973207
2019-12-25,191161899.4665192,96056878.12715325,2902518.516855853
2019-12-26,191345946.39276803,96054088.67306377,2902851.255477894
2019-12-27,191521182.49014464,96026975.65437734,2900937.3710566703
2019-12-28,191543641.19870773,96000518.6880595,2900053.790865037
2019-12-29,191516757.29195514,96001056.93343356,2899937.203806372
2019-12-30,191573785.81871906,96027055.37930642,2899471.376713695
2019-12-31,191653102.9150355,96067733.59632972,2899093.3026904208
2020-01-01,191737632.11232224,96104204.48328039,2899302.6918815384
