time,google.accounts:drive_used_quota_in_mb,google.accounts:gmail_used_quota_in_mb,google.accounts:gplus_photos_used_quota_in_mb
2015-03-23T00:00:00.000-0400,9537833,29158045,659544
2015-03-24T00:00:00.000-0400,9642866,29226034,660147
2015-03-25T00:00:00.000-0400,9685497,29267718,660152
2015-03-26T00:00:00.000-0400,9712510,29295719,661905
2015-03-27T00:00:00.000-0400,9730366,29312749,662475
2015-03-28T00:00:00.000-0400,9766534,29319137,662552
2015-03-29T00:00:00.000-0400,9791033,29328851,662753
2015-03-30T00:00:00.000-0400,9822766,29378945,663046
2015-03-31T00:00:00.000-0400,9885330,29418071,663140
2015-04-01T00:00:00.000-0400,9971170,29455098,663921
2015-04-02T00:00:00.000-0400,10006753,29480594,663595
2015-04-03T00:00:00.000-0400,10028114,29481373,664366
2015-04-04T00:00:00.000-0400,10042509,29481906,664516
2015-04-05T00:00:00.000-0400,10067408,29489830,665634
2015-04-06T00:00:00.000-0400,10180395,29531580,665763
2015-04-07T00:00:00.000-0400,10230812,29576623,666296
2015-04-08T00:00:00.000-0400,10273205,29617170,666154
2015-04-09T00:00:00.000-0400,10500615,29653106,666233
2015-04-10T00:00:00.000-0400,10533826,29686161,666323
2015-04-11T00:00:00.000-0400,10557748,29693657,666656
2015-04-12T00:00:00.000-0400,10576395,29711656,667937
2015-04-13T00:00:00.000-0400,10651612,29798571,668011
2015-04-14T00:00:00.000-0400,10707231,29854908,668242
2015-04-15T00:00:00.000-0400,10745728,29907766,668833
2015-04-16T00:00:00.000-0400,10801104,29949956,669015
2015-04-17T00:00:00.000-0400,10826705,29970530,669131
2015-04-18T00:00:00.000-0400,10839251,29972322,669743
2015-04-19T00:00:00.000-0400,10872259,29983306,669814
2015-04-20T00:00:00.000-0400,10924652,30011873,670209
2015-04-21T00:00:00.000-0400,10951990,30064038,670031
2015-04-22T00:00:00.000-0400,11036075,30099061,670795
2015-04-23T00:00:00.000-0400,11127441,30124857,671686
2015-04-24T00:00:00.000-0400,11276924,30146812,671773
2015-04-25T00:00:00.000-0400,11301240,30158033,671915
2015-04-26T00:00:00.000-0400,11355422,30170597,671817
2015-04-27T00:00:00.000-0400,11383794,30207816,672080
2015-04-28T00:00:00.000-0400,11467821,30243727,672218
2015-04-29T00:00:00.000-0400,11569367,30283246,671914
2015-04-30T00:00:00.000-0400,11644033,30306778,671989
2015-05-01T00:00:00.000-0400,11738562,30322056,672146
2015-05-02T00:00:00.000-0400,11770266,30325331,672315
2015-05-03T00:00:00.000-0400,11850381,30331655,672763
2015-05-04T00:00:00.000-0400,12163050,30361515,672907
2015-05-05T00:00:00.000-0400,12212798,33067038,673234
2015-05-06T00:00:00.000-0400,12351257,36837106,673999
2015-05-07T00:00:00.000-0400,12449712,37306204,674447
2015-05-08T00:00:00.000-0400,12471299,37809163,675336
2015-05-09T00:00:00.000-0400,12489640,38237473,675412
2015-05-10T00:00:00.000-0400,12507706,38636721,675569
2015-05-11T00:00:00.000-0400,12521115,38901532,675796
2015-05-12T00:00:00.000-0400,12550590,39288528,675800
2015-05-13T00:00:00.000-0400,12572926,39633867,677407
2015-05-14T00:00:00.000-0400,12614562,40031237,678320
2015-05-15T00:00:00.000-0400,12651717,40461215,678467
2015-05-16T00:00:00.000-0400,12376102,40883773,679436
2015-05-17T00:00:00.000-0400,12393008,41307069,679633
2015-05-18T00:00:00.000-0400,12422479,41643752,679719
2015-05-19T00:00:00.000-0400,12499542,42011390,679520
2015-05-20T00:00:00.000-0400,12506895,42475209,679771
2015-05-21T00:00:00.000-0400,12525066,42773854,679956
2015-05-22T00:00:00.000-0400,12544641,43146969,680457
2015-05-23T00:00:00.000-0400,12548707,43622381,681042
2015-05-24T00:00:00.000-0400,12552558,44044078,681494
2015-05-25T00:00:00.000-0400,12557104,44391987,682004
2015-05-26T00:00:00.000-0400,12569240,44712799,682246
2015-05-27T00:00:00.000-0400,12606922,45144624,682307
2015-05-28T00:00:00.000-0400,12633155,45542934,682740
2015-05-29T00:00:00.000-0400,12641578,45961135,683468
2015-05-30T00:00:00.000-0400,12642056,46467739,684460
2015-05-31T00:00:00.000-0400,12647366,46765590,685362
2015-06-01T00:00:00.000-0400,12671795,47034881,685754
2015-06-02T00:00:00.000-0400,12789017,47540411,685973
2015-06-03T00:00:00.000-0400,12997405,47863825,686330
2015-06-04T00:00:00.000-0400,13016011,48271328,686919
2015-06-05T00:00:00.000-0400,13040443,48555968,686985
2015-06-06T00:00:00.000-0400,13052000,48590049,686569
2015-06-07T00:00:00.000-0400,13058516,48568033,687218
2015-06-08T00:00:00.000-0400,13124878,48488000,687313
2015-06-09T00:00:00.000-0400,13134539,48398175,687633
2015-06-10T00:00:00.000-0400,13291251,48476616,687756
2015-06-11T00:00:00.000-0400,13317666,48458411,688183
2015-06-12T00:00:00.000-0400,13353068,48398275,688835
2015-06-13T00:00:00.000-0400,13373435,48399045,690985
2015-06-14T00:00:00.000-0400,13382462,48399233,691660
2015-06-15T00:00:00.000-0400,13484333,48406416,692038
2015-06-16T00:00:00.000-0400,13803792,48344710,692796
2015-06-17T00:00:00.000-0400,13864012,48349633,693186
2015-06-18T00:00:00.000-0400,14033141,48367754,693904
2015-06-19T00:00:00.000-0400,14166095,48342239,694147
2015-06-20T00:00:00.000-0400,14174810,48346237,694401
2015-06-21T00:00:00.000-0400,14177884,48343080,696428
2015-06-22T00:00:00.000-0400,14194612,48304634,698775
2015-06-23T00:00:00.000-0400,14290322,48316292,699054
2015-06-24T00:00:00.000-0400,14299384,48313700,699847
2015-06-25T00:00:00.000-0400,14312228,48326381,700337
2015-06-26T00:00:00.000-0400,14345133,48329830,702437
2015-06-27T00:00:00.000-0400,14354915,48334505,702767
2015-06-28T00:00:00.000-0400,14361325,48338694,703082
2015-06-29T00:00:00.000-0400,14377413,48276140,703555
2015-06-30T00:00:00.000-0400,14385422,48288119,704495
2015-07-01T00:00:00.000-0400,14542711,48290720,705748
2015-07-02T00:00:00.000-0400,14710705,48295687,708162
2015-07-03T00:00:00.000-0400,14923860,48298375,708689
2015-07-04T00:00:00.000-0400,15155693,48299575,709066
2015-07-05T00:00:00.000-0400,15223490,48299815,709434
2015-07-06T00:00:00.000-0400,15325481,48279409,709920
2015-07-07T00:00:00.000-0400,15477894,48288083,710880
2015-07-08T00:00:00.000-0400,15629226,48309014,711730
2015-07-09T00:00:00.000-0400,15636348,48295747,712417
2015-07-10T00:00:00.000-0400,15661579,48313586,712911
2015-07-11T00:00:00.000-0400,15664753,48319431,713151
2015-07-12T00:00:00.000-0400,15677856,48322185,713534
2015-07-13T00:00:00.000-0400,15687956,48329873,713805
2015-07-14T00:00:00.000-0400,15705119,48328876,713961
2015-07-15T00:00:00.000-0400,15728314,48344929,714456
2015-07-16T00:00:00.000-0400,15741419,48354482,715303
2015-07-17T00:00:00.000-0400,15748037,48367137,715747
2015-07-18T00:00:00.000-0400,15754774,48365700,716024
2015-07-19T00:00:00.000-0400,15757362,48363595,717385
2015-07-20T00:00:00.000-0400,15768840,48376862,717775
2015-07-21T00:00:00.000-0400,15778889,48381984,718060
2015-07-22T00:00:00.000-0400,15785637,48379253,718971
2015-07-23T00:00:00.000-0400,15802591,48389952,719421
2015-07-24T00:00:00.000-0400,15811745,48393360,719966
2015-07-25T00:00:00.000-0400,15814318,48398100,721053
2015-07-26T00:00:00.000-0400,15820483,48393228,721916
2015-07-27T00:00:00.000-0400,15842243,48402633,722088
2015-07-28T00:00:00.000-0400,15859778,48411861,725757
2015-07-29T00:00:00.000-0400,15898283,48419007,726561
2015-07-30T00:00:00.000-0400,15941031,48432564,726908
2015-07-31T00:00:00.000-0400,15948322,48433306,727867
2015-08-01T00:00:00.000-0400,15954818,48431255,728381
2015-08-02T00:00:00.000-0400,15965776,48423837,729516
2015-08-03T00:00:00.000-0400,15971870,48446150,731579
2015-08-04T00:00:00.000-0400,15979449,48445799,732481
2015-08-05T00:00:00.000-0400,16007852,48449591,733295
