time,google.accounts:drive_used_quota_in_mb,google.accounts:gmail_used_quota_in_mb,google.accounts:gplus_photos_used_quota_in_mb,google.accounts:used_quota_in_mb
2019-07-13T00:00:00.000-0400,175364643,89216086,2811298,267414755
2019-07-14T00:00:00.000-0400,175392001,89219215,2811675,267445618
2019-07-15T00:00:00.000-0400,175431429,89246318,2813691,267514164
2019-07-16T00:00:00.000-0400,175464255,89271903,2815196,267574082
2019-07-17T00:00:00.000-0400,175474379,89295245,2816517,267608901
2019-07-18T00:00:00.000-0400,175588770,89319142,2817402,267748074
2019-07-19T00:00:00.000-0400,175724121,89342759,2818742,267908399
2019-07-20T00:00:00.000-0400,176434833,89352368,2819339,268629314
2019-07-21T00:00:00.000-0400,176509596,89360232,2819845,268712439
2019-07-22T00:00:00.000-0400,176643577,89391178,2821864,268879368
2019-07-23T00:00:00.000-0400,176863486,89418261,2826359,269130882
2019-07-24T00:00:00.000-0400,177065592,89445893,2827072,269361367
2019-07-25T00:00:00.000-0400,177310464,89470000,2827188,269630455
2019-07-26T00:00:00.000-0400,177372755,89494557,2827449,269717576
2019-07-27T00:00:00.000-0400,177435091,89501551,2827277,269786737
2019-07-28T00:00:00.000-0400,177467428,89509858,2824897,269825008
2019-07-29T00:00:00.000-0400,177495734,89532490,2826547,269877590
2019-07-30T00:00:00.000-0400,177492015,89560431,2827223,269902519
2019-07-31T00:00:00.000-0400,178413316,89582847,2829141,270848184
2019-08-02T00:00:00.000-0400,179748697,89632791,2833190,272237589
2019-08-03T00:00:00.000-0400,179776833,89641189,2833945,272274896
2019-08-04T00:00:00.000-0400,179801570,89647114,2836452,272308065
2019-08-05T00:00:00.000-0400,180196332,89676196,2850870,272746312
2019-08-06T00:00:00.000-0400,180468153,89700192,2845919,273037185
2019-08-07T00:00:00.000-0400,180487233,89721991,2850509,273082641
2019-08-08T00:00:00.000-0400,180554870,89745298,2851594,273174682
2019-08-09T00:00:00.000-0400,180558822,89768944,2860468,273211159
2019-08-10T00:00:00.000-0400,180595188,89775127,2869491,273262719
2019-08-11T00:00:00.000-0400,180608334,89777164,2870567,273278961
2019-08-12T00:00:00.000-0400,180675253,89820346,2872401,273390919
2019-08-13T00:00:00.000-0400,180751401,89863295,2874231,273511848
2019-08-14T00:00:00.000-0400,180860832,89917638,2876476,273677846
2019-08-15T00:00:00.000-0400,180993573,89968726,2879767,273864978
2019-08-16T00:00:00.000-0400,181083089,90010115,2880685,273996809
2019-08-17T00:00:00.000-0400,181105049,90024071,2880911,274032962
